X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.329062105101656,47.665008539992812,12445,7303,1271880.9836,246156.18296,25872,13,14727,LKUN,EASTERN AVE N AND N 50TH ST,1, ,NONE,-122.329062106454,47.665008539975
-122.330952206991569,47.551084722451698,12446,16167,1270606.69522,204617.66081,33184,13,64724,GRDWM,3RD AVE S AND S MEAD ST,0, ,NONE,-122.330952208341,47.5510847224338
-122.355300541922745,47.68838958890808,12447,5040,1265585.53579,254809.8805,24269,13,4508,NW,GREENWOOD AVE N AND N 82ND ST,2, ,NONE,-122.355300543276,47.6883895888899
-122.344743323312358,47.708042738117477,12448,3583,1268326.02398,261926.06227,36350,13,225313,NW,AURORA AVE N AND N 109TH ST,1, ,NONE,-122.344743324666,47.7080427380994
-122.301619112454929,47.58632022196965,12449,13340,1278094.29254,217328.41922,31418,13,52124,SE,24TH AVE S AND S HOLGATE ST,0, ,NONE,-122.301619113806,47.5863202219521
-122.407893683358409,47.650448649271219,12450,8749,1252351.49546,241233.80753,26381,13,19328,MGNL-QA,40TH AVE W AND W BERTONA ST,0, ,NONE,-122.407893684711,47.6504486492524
-122.366354351440705,47.723289042828902,12451,2855,1263117.13003,267591.53991,35673,13,218720,NW,8TH AVE NW AND NW 130TH ST,0, ,NONE,-122.366354352795,47.7232890428106
-122.279981225688928,47.69295063409529,12452,4748,1284164.2599,256115.52172,37829,13,235327,NE,45TH AVE NE AND PAISLEY DR NE,0, ,NONE,-122.279981227042,47.692950634078
-122.331872003198441,47.52766678479589,12453,17883,1270213.27237,196081.65977,35157,13,78517,GRDWM,OCCIDENTAL AVE S AND S SULLIVAN ST,3, ,NONE,-122.331872004548,47.527666784778
-122.320209348955174,47.630489772301438,12454,10500,1273818.70009,233525.00573,28951,13,36111,E,10TH AVE E AND E HIGHLAND DR,2, ,NONE,-122.320209350307,47.6304897722837
-122.325399317048678,47.554115918593681,12455,15934,1271999.14501,205696.49242,33160,13,64523,GRDWM,MAYNARD AVE S AND S BRANDON ST,0, ,NONE,-122.325399318399,47.5541159185759
-122.332999875924557,47.623116005733166,12456,11029,1270613.10725,230897.01418,29134,13,36725,LKUN,MINOR AVE N AND REPUBLICAN ST,2, ,NONE,-122.332999877276,47.6231160057153
-122.372218670001516,47.50397047288665,12457,19502,1260074.3921,187636.50623,38128,13,301853,SW,31ST AVE SW AND SW 111TH ST,0, ,NONE,-122.37221867135,47.5039704728683
-122.353332682956776,47.658960165308919,12458,7980,1265858.10411,244067.54501,26953,13,22536,LKUN,FRANCIS AVE N AND N 43RD ST,3, ,NONE,-122.353332684309,47.6589601652908
-122.28968804810934,47.545797908047106,12459,16624,1280758.40902,202494.00103,34517,13,73504,GRDWM,S EDDY CT AND DEAD END,0, ,NONE,-122.289688049459,47.5457979080297
-122.384188807528446,47.559314197712482,12460,15425,1257523.11556,207879.24647,32766,13,61107,SW,41ST AVE SW AND SW EDMUNDS ST,3, ,NONE,-122.384188808878,47.559314197694
-122.325879124437861,47.645623776774016,12461,9155,1272528.01746,239071.39012,28287,13,30502,LKUN,EASTLAKE AVE E AND E HAMLIN ST,1, ,CITY,-122.32587912579,47.6456237767562
-122.303325105061631,47.578351079495839,12462,13876,1277617.84121,214430.12187,31631,13,52744,GRDWM,23RD AVE S AND S MCCLELLAN ST,2, ,CITY,-122.303325106412,47.5783510794783
-122.307266842819004,47.639267695224284,12463,9796,1277070.67986,236664.91537,28474,13,31853,NE,19TH AVE E AND DEAD END 2,0, ,NONE,-122.307266844171,47.6392676952067
-122.36060474145151,47.627733206014561,12464,10683,1263840.31671,232714.74883,28601,13,34160,MGNL-QA,3RD AVE W AND W KINNEAR PL,0, ,NONE,-122.360604742803,47.6277332059963
-122.391776262225761,47.519743311931542,12465,18379,1255357.80714,193485.97875,34820,13,75728,SW,46TH AVE SW AND SW BRACE POINT DR,0, ,NONE,-122.391776263575,47.5197433119129
-122.342334385928339,47.626261483186902,12466,10802,1268334.09618,232089.14986,28736,13,35129,MGNL-QA,DEXTER AVE N AND VALLEY ST,2, ,CITY,-122.34233438728,47.6262614831689
-122.404611049176978,47.677465525583763,12467,5955,1253361.61795,251070.04946,23850,13,1341,BLRD,37TH AVE NW AND DEAD END 3,0, ,NONE,-122.40461105053,47.677465525565
-122.294234239147642,47.560108497290919,12468,15472,1279734.9136,207734.34126,33207,13,65117,GRDWM,MCCOY PL S AND DEAD END,0, ,NONE,-122.294234240498,47.5601084972735
-122.376636727449039,47.528285183385535,12469,17792,1259160.44778,196525.74323,34685,13,75128,SW,35TH AVE SW AND SW THISTLE ST,1, ,CITY,-122.376636728798,47.5282851833671
-122.311956168019975,47.571962878427065,12470,14480,1275443.15884,212141.16904,32544,13,58653,GRDWM,S SPOKANE NR ST AND DEAD END,0, ,NONE,-122.31195616937,47.5719628784094
-122.281343338269721,47.629749814401499,12471,10601,1283395.11763,233072.41616,29420,13,38523,E,MCGILVRA BLVD E AND E HIGHLAND DR,3, ,NONE,-122.281343339622,47.6297498143842
-122.317680375981908,47.719583700574532,12472,3031,1275068.94981,266005.357,35903,13,220452,N-NW,NE 125TH ST AND NE 125TH SR ST,1, ,NONE,-122.317680377336,47.7195837005568
-122.282294813660044,47.614684934839772,12473,11672,1283057.09139,227582.66051,30259,13,42550,CNTRL,40TH AVE AND DEAD END,0, ,NONE,-122.282294815011,47.6146849348225
-122.362038017501717,47.697855119574591,12474,4259,1263995.0252,258294.79392,37146,13,231305,NW,4TH AVE NW AND NW 95TH ST,0, ,NONE,-122.362038018855,47.6978551195563
-122.335066022620893,47.673013841601261,12475,6494,1270458.83192,249104.49733,25476,13,13107,LKUN-NW,KIRKWOOD PL N AND WOODLAWN AVE N,0, ,NONE,-122.335066023974,47.6730138415833
-122.384790769609197,47.51656131817149,12476,18599,1257060.14493,192290.66073,37963,13,300104,SW,41ST AVE SW AND SW 97TH ST,0, ,NONE,-122.384790770958,47.516561318153
-122.382133560000696,47.670180101805379,12477,6735,1258844.29674,248300.87083,25138,13,11131,BLRD,20TH AVE NW AND NW 57TH ST,3, ,NONE,-122.382133561354,47.6701801017869
-122.338693242923767,47.604651578239618,12478,12237,1269077.61618,224190.53225,29625,13,39412,DWNTN,ALASKAN E RDWY WAY AND SPRING ST,2, ,NONE,-122.338693244275,47.6046515782216
-122.324504953637174,47.617745957310987,12479,11437,1272669.65868,228897.86921,29179,13,36773,E,BELMONT AVE AND E HOWELL ST,0, ,NONE,-122.324504954989,47.6177459572932
-122.31258262373062,47.641193305885814,12480,9592,1275773.92441,237392.32529,28415,13,31535,NE,15TH AVE E AND DEAD END,0, ,NONE,-122.312582625083,47.6411933058682
-122.329572013385103,47.551075966962486,12481,16169,1270947.40408,204607.83834,33183,13,64723,GRDWM,4TH AVE S AND S MEAD ST,1, ,NONE,-122.329572014735,47.5510759669446
-122.371292184256745,47.522856169984451,12482,18183,1260441.00919,194519.39315,34945,13,76712,DLRD,30TH AVE SW AND SW HENDERSON ST,0, ,NONE,-122.371292185606,47.5228561699661
-122.344477528809719,47.571557225358447,12483,14472,1267413.91595,212149.16085,32207,13,56618,GRDWM,S SPOKANE ST AND SW SPOKANE ST,2, ,NONE,-122.34447753016,47.5715572253404
-122.372500594186377,47.511078155189033,12484,19001,1260056.57297,190230.01458,38098,13,301532,SW,32ND AVE SW AND SW 103RD ST,0, ,NONE,-122.372500595535,47.5110781551707
-122.417457657451223,47.660685764789797,12485,7667,1250071.55689,245015.53886,567320,13,18108,MGNL-QA,DISCOVERY PARK BLVD AND NEBRASKA ST,0, ,NONE,-122.417457658804,47.6606857647709
-122.383240134164581,47.68319752805558,12486,5430,1258667.33546,253053.71052,23901,13,2307,BLRD,21ST AVE NW AND NW 75TH ST,0, ,NONE,-122.383240135518,47.6831975280371
-122.3108578614397,47.675782480504786,12487,6219,1276441.25855,249998.77701,24795,13,6740,NE,16TH AVE NE AND NE 65TH ST,2, ,NONE,-122.310857862793,47.6757824804871
-122.387587245120784,47.67164521735107,12488,6554,1257511.66698,248862.27448,25131,13,11124,BLRD,24TH AVE NW AND NW 59TH ST,2, ,NONE,-122.387587246474,47.6716452173325
-122.322409560357045,47.63838590117826,12489,9853,1273332.02053,236415.19018,28240,13,30311,E,HARVARD AVE E AND E BOSTON ST,0, ,NONE,-122.322409561709,47.6383859011605
-122.291656472449219,47.567908098204789,12490,14930,1280425.17177,210566.78056,32693,13,59712,SE,S ANDOVER ST AND LEXINGTON PL S,0, ,NONE,-122.291656473799,47.5679080981874
-122.344959327879522,47.624721561680346,12491,10911,1267675.90046,231540.25079,28812,13,35455,MGNL-QA,6TH AVE N AND DEAD END 1,0, ,NONE,-122.344959329231,47.6247215616623
-122.36079728273107,47.664336208048496,12492,7328,1264057.83684,246064.57541,25351,13,12352,LKUN-BLRD,3RD AVE NW AND NW 49TH ST,3, ,NONE,-122.360797284084,47.6643362080303
-122.334562598743943,47.686913581094522,12493,5177,1270681.73624,254171.26546,24258,13,4252,NW,STROUD AVE N AND N 80TH W ST,2, ,NONE,-122.334562600097,47.6869135810766
-122.293906878797031,47.719271174946179,12494,3058,1280917.53504,265779.41882,36600,13,227102,N,32ND AVE NE AND NE 125TH ST,1, ,NONE,-122.293906880151,47.7192711749287
-122.390285828336815,47.642313088958211,12495,9378,1256630.48656,238178.5489,27651,13,27532,MGNL-QA,26TH AVE W AND W HALLADAY ST,0, ,NONE,-122.390285829689,47.6423130889396
-122.287146929332422,47.622520252906547,12496,11111,1281914.53805,230462.77162,29462,13,38720,CNTRL,36TH AVE E AND E HARRISON ST,0, ,NONE,-122.287146930684,47.6225202528892
-122.385416675147752,47.690582261558887,12497,4820,1258185.63946,255757.66777,36977,13,230349,BLRD,23RD AVE NW AND NW 85TH ST,2, ,NONE,-122.385416676501,47.6905822615404
-122.324400482128752,47.583976135027882,12498,13481,1272456.76728,216581.62856,31268,13,51144,GRDWM,S WALKER ST AND DEAD END 7 ,0, ,NONE,-122.324400483479,47.5839761350101
-122.287175528492952,47.610387112077326,12499,11937,1281823.88153,226037.94652,30284,13,42582,CNTRL,36TH AVE AND E MARION ST,0, ,NONE,-122.287175529844,47.61038711206
-122.394264316773786,47.696780791926912,12500,4312,1256052.88938,258062.28729,37031,13,230715,BLRD,NW 93RD ST AND DEAD END 1,0, ,NONE,-122.394264318127,47.6967807919083
-122.36727549078222,47.681443919653596,12501,5633,1262586.22955,252335.39474,24174,13,3724,BLRD,DIBBLE AVE NW AND NW 73RD ST,0, ,NONE,-122.367275492135,47.6814439196353
-122.316112736323461,47.547057553352076,12502,16496,1274242.27717,203078.00666,33129,13,64332,GRDWM,13TH AVE S AND S ANGELO ST,3, ,NONE,-122.316112737673,47.5470575533344
-122.366382064093003,47.732161221374071,12503,2472,1263174.77585,270827.31054,35590,13,218110,NW,HILL TOP LN NW AND NW CULBERTSON DR,0, ,NONE,-122.366382065447,47.7321612213557
-122.261258884715062,47.508228384714094,12504,19310,1287524.1378,188660.74841,38317,13,306713,SE,57TH AVE S AND S PRENTICE ST,0, ,NONE,-122.261258886064,47.508228384697
-122.284991386897445,47.65739082227568,12505,8221,1282685.93875,243170.05457,27423,13,25534,NE,40TH AVE NE AND NE 40TH ST,0, ,NONE,-122.28499138825,47.6573908222583
-122.37663636147785,47.526469101155257,12506,17933,1259147.25431,195863.43155,34697,13,75142,SW,35TH AVE SW AND SW CLOVERDALE N ST,1, ,NONE,-122.376636362827,47.5264691011368
-122.406797172854567,47.572748627874105,12507,14222,1252042.25437,212891.93793,31724,13,53152,SW,58TH AVE SW AND DEAD END 3,0, ,NONE,-122.406797174205,47.5727486278553
-122.304330506015631,47.579998035806334,12508,13774,1277381.21759,215035.50555,31615,13,52727,GRDWM,22ND AVE S AND S WAITE ST,0, ,NONE,-122.304330507366,47.5799980357888
-122.280784400766862,47.682270938438968,12509,5649,1283893.2263,252224.33861,24919,13,7701,NE,44TH AVE NE AND NE 74TH ST,0, ,NONE,-122.28078440212,47.6822709384217
-122.362987840512645,47.551917772776434,12510,16082,1262703.14372,205077.05972,32958,13,62310,DLRD,DELRIDGE WAY SW AND SW FINDLAY ST,1, ,NONE,-122.362987841862,47.5519177727582
-122.298547057920914,47.592945715368238,12511,12897,1278898.28895,219730.28111,38475,13,45402,CNTRL,S NORMAN ST AND DEAD END 1,0, ,NONE,-122.298547059272,47.5929457153508
-122.430716395251935,47.660573759521128,12512,7653,1246804.08195,245042.22533,567322,13,18111,MGNL-QA,DISCOVERY PARK BLVD AND WEST POINT AVE W,0, ,NONE,-122.430716396605,47.660573759502
-122.289390112324696,47.529730195774839,12513,17772,1280721.09267,196632.72025,35334,13,80507,GRDWM,S ROSE ST AND DEAD END 5 ,0, ,NONE,-122.289390113674,47.5297301957575
-122.31293817194296,47.556731645962124,12514,15694,1275093.98508,206591.03502,163017,13,65533,GRDWM,S PEARL ST AND S PEARL NR ST,0, ,NONE,-122.312938173293,47.5567316459445
-122.414677361487023,47.660798701870569,12515,7651,1250757.40137,245042.63569,567279,13,18105,MGNL-QA,DISCOVERY PARK BLVD AND IDAHO AVE,0, ,NONE,-122.41467736284,47.6607987018517
-122.264711832549992,47.688142183496751,12516,5340,1287891.45274,254291.55193,158991,13,8653,NE,62ND AVE NE AND DEAD END,0, ,NONE,-122.264711833903,47.6881421834797
-122.369980198475204,47.653802019588831,12517,8514,1261718.79505,242267.87499,26785,13,21856,MGNL-QA,W NICKERSON ST AND XW JESSE AVE W,1, ,MIDXWALK,-122.369980199828,47.6538020195705
-122.327395927346387,47.579809395083117,12518,46875,1271688.14981,215076.37083,587352,13,970,GRDWM,SODO TRAIL AND S LANDER ST,0, ,NONE,-122.327395928697,47.5798093950653
-122.274242867720659,47.518463459190528,12519,18545,1284385.59366,192453.30035,35303,13,80349,SE,46TH AVE S AND DEAD END 6 ,0, ,NONE,-122.27424286907,47.5184634591733
-122.299357803650622,47.553648694287105,12520,16002,1278425.22476,205402.51457,33252,13,65305,GRDWM,26TH AVE S AND S BRANDON ST,0, ,NONE,-122.299357805,47.5536486942696
-122.356143560507462,47.537968467077583,12521,17111,1264292.28395,199956.32115,34003,13,69455,DLRD,17TH AVE SW AND DEAD END 6 ,0, ,NONE,-122.356143561857,47.5379684670594
-122.292185500052753,47.543526001042224,12522,46389,1280126.00864,201677.11987,286919,13,72280,GRDWM,CHIEF SEALTH TRL AND S WARSAW ST,0, ,NONE,-122.292185501402,47.5435260010248
-122.325662118229658,47.657693215753376,12523,8145,1272666.86674,243472.04139,27218,13,23540,LKUN,LATONA AVE NE AND NE 42ND W ST,3, ,NONE,-122.325662119582,47.6576932157356
-122.364018631104344,47.668650822029917,12524,6906,1263295.5203,247653.85848,25314,13,12314,BLRD-NW,6TH AVE NW AND NW MARKET W ST,1, ,NONE,-122.364018632457,47.6686508220116
-122.334193716666974,47.571392574673602,12525,14540,1269950.82296,212039.43822,32340,13,57517,GRDWM,1ST AVE S AND S SPOKANE SR ST,1, ,CITY,-122.334193718017,47.5713925746557
-122.351461347585214,47.627835805506393,12526,10684,1266095.23051,232707.55831,28906,13,35665,MGNL-QA,3RD AVE N AND DEAD END 1,0, ,NONE,-122.351461348937,47.6278358054883
-122.285476209064498,47.704719981388379,12527,3813,1282892.22585,260433.30502,36858,13,228742,N,40TH AVE NE AND NE 105TH ST,0, ,NONE,-122.285476210418,47.704719981371
-122.318648271617022,47.565642307050979,12528,15072,1273747.0334,209867.88519,32290,13,57314,GRDWM,DECATUR PL S AND DEAD END,0, ,NONE,-122.318648272967,47.5656423070333
-122.320758494196923,47.648709535713337,12529,8963,1273811.76735,240172.32145,27161,13,23325,NE,BROADWAY E AND E ALLISON ST,0, ,NONE,-122.320758495549,47.6487095356956
-122.27938584908344,47.657673796646201,12530,8182,1284069.08269,243247.24881,27351,13,25154,NE,45TH AVE NE AND NE 40TH ST,0, ,NONE,-122.279385850436,47.6576737966289
-122.406813719270161,47.572248076463261,12531,14274,1252034.43792,212709.47598,31694,13,53119,SW,58TH AVE SW AND SW SPOKANE E ST,0, ,NONE,-122.40681372062,47.5722480764445
-122.286150960331682,47.602325064612955,12532,12423,1282021.04966,223092.94402,35497,13,146502,CNTRL,ERIE AVE AND LAKE WASHINGTON BLVD,0, ,NONE,-122.286150961683,47.6023250645956
-122.382140037948304,47.679078885437953,12533,5835,1258908.0241,251546.21868,23930,13,2336,BLRD,20TH AVE NW AND NW SLOOP PL,0, ,NONE,-122.382140039301,47.6790788854195
-122.286851589506057,47.571583539916098,12534,14626,1281636.45088,211884.77428,32674,13,59558,SE,S SPOKANE ST AND DEAD END 2,0, ,NONE,-122.286851590856,47.5715835398987
-122.2847236006332,47.611510925796111,12535,11880,1282436.31289,226436.3862,30273,13,42569,CNTRL,38TH AVE AND E SPRING E ST,0, ,NONE,-122.284723601985,47.6115109257788
-122.363708095929169,47.632327288031895,12536,10307,1263108.55172,234405.38077,28555,13,34112,MGNL-QA,5TH AVE W AND W GALER W ST,3, ,NONE,-122.363708097281,47.6323272880136
-122.394963627242305,47.659495881119526,12537,7860,1255604.75242,244468.31352,26506,13,20527,MGNL-QA,29TH AVE W AND W JAMESON S ST,0, ,NONE,-122.394963628595,47.6594958811009
-122.297728209413393,47.722512619169898,12538,2927,1279999.58073,266979.45031,36070,13,221451,N,28TH AVE NE AND DEAD END 3,0, ,NONE,-122.297728210768,47.7225126191524
-122.265907577307956,47.684693512395597,12539,5436,1287573.57831,253039.29132,24987,13,8510,NE,58TH AVE NE AND NE 77TH W ST,0, ,NONE,-122.265907578661,47.6846935123785
-122.264946106028873,47.52851269937716,12540,17886,1286750.63047,196075.40467,35422,13,81522,SE,54TH AVE S AND S GRATTAN E ST,0, ,NONE,-122.264946107378,47.5285126993601
-122.314737310228907,47.565318658309238,12541,15105,1274710.1141,209731.24161,32297,13,57324,GRDWM,14TH AVE S AND S NEVADA ST,0, ,NONE,-122.314737311579,47.5653186582915
-122.350057695638526,47.703618764118573,12542,3846,1266986.05726,260338.39891,37389,13,232510,NW,FREMONT AVE N AND N 103RD ST,0, ,NONE,-122.350057696992,47.7036187641005
-122.380768962927661,47.699721898594021,12543,4097,1259397.10724,259067.77517,36925,13,230157,BLRD,19TH AVE NW AND NW 97TH ST,0, ,NONE,-122.380768964281,47.6997218985756
-122.302385900930759,47.582943479667058,12544,13578,1277881.58726,216100.53723,31580,13,52573,GRDWM,24TH AVE S AND S COLLEGE ST,2, ,NONE,-122.302385902281,47.5829434796495
-122.320219628594245,47.626828155737329,12545,10772,1273790.36165,232189.67312,28977,13,36137,E,10TH AVE E AND E ALOHA ST,2, ,CITY,-122.320219629946,47.6268281557196
-122.332519439884024,47.602305601180831,12546,12398,1270583.69464,223305.23458,30482,13,44507,DWNTN,2ND AVE AND JAMES ST,1, ,CITY,-122.332519441235,47.6023056011629
-122.334302656678645,47.560318434225273,12547,15389,1269845.15512,208001.27271,33015,13,63101,GRDWM,S ALASKA ST AND DEAD END 2,0, ,NONE,-122.334302658029,47.5603184342074
-122.290788713900241,47.533286222753397,12548,17517,1280400.1959,197936.14169,34362,13,72324,GRDWM,32ND AVE S AND DEAD END 6,0, ,NONE,-122.29078871525,47.533286222736
-122.302892074337564,47.719903919397566,12549,3025,1278710.63379,266052.28384,36132,13,221731,N,24TH AVE NE AND DEAD END 5,0, ,NONE,-122.302892075692,47.71990391938
-122.366177951859726,47.668653385875956,12550,6903,1262763.60862,247665.38258,25419,13,12701,BLRD,8TH AVE NW AND NW MARKET ST,1, ,CITY,-122.366177953213,47.6686533858576
-122.390181622039478,47.52416379847233,12551,18084,1255784.37354,195090.11238,34798,13,75702,SW,45TH AVE SW AND SW CONCORD ST,0, ,NONE,-122.390181623389,47.5241637984537
-122.342894553270654,47.632299834511677,12552,10348,1268239.19288,234294.01642,28750,13,35252,MGNL-QA,GALER ST AND DEAD END 5,0, ,NONE,-122.342894554623,47.6322998344937
-122.343640828067009,47.714777209653001,12553,3269,1268645.61694,264376.7705,36340,13,225255,NW,N 117TH PL AND DEAD END,0, ,NONE,-122.343640829421,47.714777209635
-122.288427428789745,47.68485540388567,12554,5392,1282028.71046,253202.39737,24911,13,7530,NE,37TH AVE NE AND NE 77TH ST,0, ,NONE,-122.288427430143,47.6848554038683
-122.296207668254013,47.600281121608766,12555,12541,1279526.2864,222394.51689,30597,13,45133,CNTRL,28TH AVE S AND S MAIN W ST,0, ,NONE,-122.296207669605,47.6002811215913
-122.335506395956529,47.557412010102141,12556,15630,1269527.31115,206947.11182,33020,13,63106,GRDWM,UTAH AVE S AND S HUDSON ST,3, ,NONE,-122.335506397306,47.5574120100842
-122.335312193408527,47.552718402338812,12557,16039,1269541.84146,205234.43853,33037,13,63306,GRDWM,UTAH AVE S AND S FINDLAY ST,0, ,NONE,-122.335312194758,47.5527184023209
-122.281392936003868,47.658414783349272,12558,8131,1283579.62451,243526.78776,27420,13,25531,NE,43RD AVE NE AND NE 41ST ST,3, ,NONE,-122.281392937356,47.658414783332
-122.320446726091348,47.70312210555236,12559,3905,1274272.11602,260014.98413,37476,13,233109,N,8TH AVE NE AND NE 103RD ST,0, ,NONE,-122.320446727445,47.7031221055346
-122.277371303577141,47.547424671547148,12560,16507,1283810.90131,203029.96365,33542,13,66359,SE,GOODELL PL S AND S SPENCER ST,0, ,NONE,-122.277371304927,47.5474246715299
-122.322314567066428,47.589919891525099,12561,13063,1273013.40319,218739.33071,31275,13,51256,GRDWM,AIRPORT WAY S AND S ATLANTIC ST,1, ,NONE,-122.322314568417,47.5899198915073
-122.370764735330084,47.567608918253072,12562,14865,1260897.40804,210837.76424,32133,13,55706,SW,30TH AVE SW AND SW AVALON WAY,2, ,NONE,-122.37076473668,47.5676089182347
-122.350652550141291,47.652730661287038,12563,8624,1266473.65816,241782.6444,27057,13,22853,LKUN,N 38TH ST AND DEAD END 1,0, ,NONE,-122.350652551494,47.6527306612689
-122.396213624813683,47.562992645029354,12564,15165,1254581.94051,209280.79911,31991,13,54724,SW,50TH AVE SW AND SW OREGON ST,0, ,NONE,-122.396213626164,47.5629926450107
-122.28355031187381,47.6748222422586,12565,6379,1283160.8336,249520.61612,26183,13,16501,NE,41ST AVE NE AND DEAD END 1,0, ,NONE,-122.283550313227,47.6748222422413
-122.365054495423067,47.659295118349327,12566,7916,1262972.42423,244246.97182,26667,13,21253,LKUN-BLRD,7TH AVE NW AND LEARY WAY NW,1, ,NONE,-122.365054496776,47.659295118331
-122.409563647770895,47.648627857645259,12567,8874,1251926.37213,240578.21022,26429,13,19730,MGNL-QA,W DRAVUS ST AND WEST VIEWMONT WAY W,3, ,NONE,-122.409563649123,47.6486278576265
-122.329620737723644,47.543890353644038,12568,16720,1270884.41528,201987.5081,34236,13,71651,GRDWM,4TH AVE S AND EAST MARGINAL WAY S,1, ,CITY,-122.329620739073,47.5438903536262
-122.344550814308832,47.662124212820366,12569,7599,1268044.51768,245178.83947,25693,13,13758,LKUN,WOODLAND PARK AVE N AND N 46TH ST,2, ,NONE,-122.344550815661,47.6621242128023
-122.309935703148582,47.683046562998271,12570,5519,1276719.2341,252643.61951,24764,13,6709,NE,17TH AVE NE AND NE 75TH W ST,1, ,NONE,-122.309935704502,47.6830465629806
-122.291897504135875,47.562831303758593,12571,15253,1280330.58361,208716.40411,32493,13,58370,SE,RENTON AVE S AND S OREGON E ST,0, ,NONE,-122.291897505486,47.5628313037411
-122.29211075908978,47.53238744208646,12572,17605,1280067.45299,197614.54451,34367,13,72334,GRDWM,S CHICAGO ST AND DEAD END 3 ,0, ,NONE,-122.292110760439,47.5323874420691
-122.353204432488383,47.572673261034801,12573,46599,1265268.1324,212598.59291,503950,13,56671,GRDWM,16TH WR AVE SW AND KLICKITAT WR AVE SW,3, ,NONE,-122.353204433839,47.5726732610167
-122.322412405699566,47.661199034599726,12574,7742,1273492.32568,244735.09214,491811,13,23278,LKUN,I5 SB AND 50TH ST ON RP,5, ,NONE,-122.322412407052,47.6611990345819
-122.261649687644024,47.682117466657303,12575,5676,1288604.73709,252080.30585,158951,13,8852,NE,63RD AVE NE AND NE 74TH ST,0, ,NONE,-122.261649688997,47.6821174666402
-122.309473228682435,47.589395184298233,12576,13116,1276177.9175,218486.92879,38476,13,45759,GRDWM,18TH AVE S AND DEAD END 1,0, ,NONE,-122.309473230033,47.5893951842806
-122.403919423281664,47.658326129338228,12577,7964,1253389.492,244086.62776,567275,13,18101,MGNL-QA,DISCOVERY PARK BLVD AND TEXAS WAY,0, ,NONE,-122.403919424634,47.6583261293195
-122.367282463572877,47.683263144549876,12578,5457,1262597.73854,252998.88863,24153,13,3703,BLRD,DIBBLE AVE NW AND NW 75TH ST,0, ,NONE,-122.367282464926,47.6832631445316
-122.311465996995722,47.614109401685724,12579,11691,1275859.40204,227509.58889,30138,13,41527,CNTRL,16TH AVE AND E PIKE ST,0, ,NONE,-122.311465998347,47.6141094016681
-122.309464019454779,47.683941524088937,12580,5465,1276841.66022,252967.78207,24751,13,6546,NE,17TH AVE NE AND NE 76TH ST,0, ,NONE,-122.309464020808,47.6839415240713
-122.316286587898091,47.669431261905601,12581,6878,1275059.46373,247708.22213,25746,13,14151,NE,11TH AVE NE AND NE 56TH ST,1, ,NONE,-122.316286589251,47.6694312618879
-122.372591403565352,47.528283555133598,12582,17803,1260159.65546,196505.13446,34924,13,76510,DLRD,31ST AVE SW AND SW THISTLE ST,2, ,NONE,-122.372591404915,47.5282835551152
-122.357305318074978,47.662372587564334,12583,7559,1264903.94219,245331.39627,25372,13,12376,LKUN,N 46TH ST AND DEAD END 1,0, ,NONE,-122.357305319428,47.6623725875462
-122.370897985035526,47.679544361912413,12584,5792,1261680.23658,251660.44511,24192,13,3742,BLRD,11TH AVE NW AND NW 70TH W ST,0, ,NONE,-122.370897986389,47.6795443618941
-122.288877541789844,47.547038693826181,12585,16522,1280967.10585,202942.72832,33653,13,66856,GRDWM,35TH AVE S AND DEAD END 8,0, ,NONE,-122.28887754314,47.5470386938088
-122.362265541618967,47.640227269540205,12586,9619,1263521.4083,237279.38295,27809,13,28153,MGNL-QA,4TH AVE W AND W MCGRAW PL,2, ,NONE,-122.362265542971,47.640227269522
-122.35529822427992,47.684747789120081,12587,5336,1265559.83646,253481.72383,24304,13,4543,NW,GREENWOOD AVE N AND N 77TH ST,2, ,NONE,-122.355298225633,47.6847477891019
-122.339930822360955,47.588743572526184,12588,13143,1268658.77842,218394.93314,31212,13,50212,GRDWM,S MASSACHUSETTS ST AND DEAD END 9 ,0, ,NONE,-122.339930823712,47.5887435725082
-122.370391707164217,47.683254973231726,12589,5452,1261831.95934,253011.18892,24156,13,3706,BLRD,11TH AVE NW AND NW 75TH ST,0, ,NONE,-122.370391708517,47.6832549732134
-122.366047814629781,47.70014498296954,12590,4078,1263024.43499,259149.53235,37128,13,231135,BLRD,8TH AVE NW AND NW 97TH ST,3, ,NONE,-122.366047815983,47.7001449829512
-122.326050192149523,47.712247164469758,12591,3388,1272957.20914,263369.58407,36569,13,226702,N-NW,3RD AVE NE AND NE 115TH ST,0, ,NONE,-122.326050193503,47.7122471644519
-122.329737299785421,47.542329574110731,12592,16850,1270844.56248,201418.85786,34231,13,71522,GRDWM,FOX AVE S AND DEAD END,0, ,NONE,-122.329737301135,47.5423295740929
-122.267985419755846,47.553039627700066,12593,16086,1286166.65965,205034.39527,33704,13,67712,SE,52ND TER S AND WILSON AVE S,2, ,NONE,-122.267985421106,47.5530396276829
-122.288050238207873,47.675784682164057,12594,6259,1282059.06029,249892.54111,24974,13,7759,NE,37TH AVE NE AND NE 65TH W ST,2, ,NONE,-122.288050239561,47.6757846821467
